timestamp,response_time
1731898267,131.170568845554
1731898268,110.10738354736888
1731898269,66.81059060300082
1731898270,82.05308772198083
1731898271,50.78677143329686
1731898272,98.41190980961103
1731898273,51.16396837253541
1731898274,123.37575397164687
1731898275,56.346668658048095
1731898276,58.91700521920276
1731898277,56.016119149128905
1731898278,140.42689603837408
1731898279,143.59074353935262
1731898280,112.9885792180914
1731898281,147.61774985184806
1731898282,121.55037552704748
1731898283,143.81619018755296
1731898284,87.62767614199917
1731898285,145.04368704472864
1731898286,132.24768409711805
1731898287,139.2546375385208
1731898288,51.35598958258536
1731898289,94.67766553791621
1731898290,118.32478987231906
1731898291,118.88780082156916
1731898292,73.2359669390794
1731898293,111.55089357281315
1731898294,141.60995827450304
1731898295,85.59394438463752
1731898296,118.03815867948855
1731898297,130.082620694005
1731898298,119.40920980231448
1731898299,129.49377304345654
1731898300,146.5013188832481
1731898301,122.21107206810676
1731898302,75.83267155600714
1731898303,65.50778514395269
1731898304,144.52511000383265
1731898305,139.22722938098346
1731898306,106.8773009902091
1731898307,137.67656149027812
1731898308,87.2640480611441
1731898309,59.04944161519078
1731898310,97.29820551784405
1731898311,61.911553717651515
1731898312,101.07453941207012
1731898313,114.76931128257758
1731898314,55.439954251504666
1731898315,121.91546997795308
1731898316,69.49271196226803
1731898317,59.7985507172037
1731898318,82.82476233312397
1731898319,84.03178541456546
1731898320,141.87695357752068
1731898321,147.16007307877297
1731898322,106.47526272998273
1731898323,98.06228483137104
1731898324,58.87827553449361
1731898325,65.60913986215711
1731898326,138.08084292934385
1731898327,264.7304489938358
1731898328,298.15812838567797
1731898329,272.6832673052421
1731898330,368.15173842230064
1731898331,354.90654362705396
1731898332,159.78766649479047
1731898333,360.8908858428009
1731898334,172.49763026868595
1731898335,331.2237963140618
1731898336,333.50261672876763
1731898337,307.17229852797783
1731898338,329.995999531216
1731898339,381.2783189675237
1731898340,243.51768918115079
1731898341,154.663621180009
1731898342,237.39154755783096
1731898343,360.0110763974066
1731898344,382.0973320926265
1731898345,414.74029034221206
1731898346,203.2227099086025
1731898347,210.1093758497842
1731898348,195.99410957963994
1731898349,236.70366394531032
1731898350,159.88233892214387
1731898351,324.23489514210416
1731898352,210.57243266717379
1731898353,445.7917826234476
1731898354,388.26512448677374
1731898355,394.97623545814326
1731898356,416.2851501612265
1731898357,286.20588883958067
1731898358,128.1447982078967
1731898359,87.81670905441368
1731898360,86.46556077209453
1731898361,138.91671206090564
1731898362,130.73566744147342
1731898363,140.96168989552797
1731898364,91.3371928133804
1731898365,149.2713824536276
1731898366,99.40656090326041
1731898367,75.52954787508519
1731898368,134.50542570010737
1731898369,72.07182739620919
1731898370,82.58471025480651
1731898371,84.10906307263026
1731898372,111.27265678731696
1731898373,71.15457462995924
1731898374,63.701372590999526
1731898375,114.30088262997401
1731898376,66.89413670448054
1731898377,144.67463605456726
1731898378,89.28913886209574
1731898379,135.96045251903433
1731898380,127.2692471722515
1731898381,53.951414789395216
1731898382,122.42852025822015
1731898383,83.8610797889612
1731898384,128.91030354921205
1731898385,143.87647613449766
1731898386,113.68177872462864
1731898387,130.72524835452873
1731898388,103.25592477912788
1731898389,125.37894782179137
1731898390,87.55845584532963
1731898391,74.58310459224586
1731898392,73.31838532300856
1731898393,94.46104053505938
1731898394,149.69003865172482
1731898395,91.16084988924712
1731898396,73.84325885161763
1731898397,144.22016510929245
1731898398,144.20585554617205
1731898399,56.20774364623264
1731898400,136.22416445179041
1731898401,57.00334896040448
1731898402,56.11302475634776
1731898403,83.91180860817087
1731898404,138.57294290168548
1731898405,133.12167573017422
1731898406,52.10446540611963
1731898407,148.50556128687822
1731898408,67.59885625809953
1731898409,81.91198905459285
1731898410,59.29840310488012
1731898411,106.88805204547222
1731898412,99.53109889005356
1731898413,95.33179443969212
1731898414,98.89151762213231
1731898415,118.7601744349071
1731898416,67.9411023620754
1731898417,89.03410423765567
1731898418,110.77612443310929
1731898419,102.65356327649711
1731898420,142.9282574849435
1731898421,50.94480552670797
1731898422,109.4632816666203
1731898423,94.01058801745859
1731898424,111.2236870740135
1731898425,104.27255526895271
1731898426,84.3382100019877
1731898427,80.6152164122549
1731898428,112.38591914581488
1731898429,80.64205517938346
1731898430,117.0908846851528
1731898431,96.42474308857524
1731898432,114.89533024022498
1731898433,112.057540850392
1731898434,67.15873392054564
1731898435,110.8098675433568
1731898436,145.679045496168
1731898437,121.40696622543335
1731898438,87.99130568204481
1731898439,82.82005848930477
1731898440,105.10288249596273
1731898441,128.2422060245082
1731898442,102.02618318857509
1731898443,135.7615603209602
1731898444,148.30498023281962
1731898445,61.83746076115819
1731898446,75.64893663128078
1731898447,187.5342233493076
1731898448,232.51611876124076
1731898449,246.4522825166791
1731898450,199.61462666876264
1731898451,418.3894695821517
1731898452,247.36126718104185
1731898453,366.83539675627856
1731898454,311.13869152156593
1731898455,244.72983155600295
1731898456,396.73513158637377
1731898457,203.20938646346556
1731898458,197.39919978295703
1731898459,304.74260781617073
1731898460,167.63578596368387
1731898461,417.3331939397775
1731898462,444.0915441953021
1731898463,241.7833492673177
1731898464,418.4292346045053
1731898465,196.45970435396504
1731898466,441.83632856908093
1731898467,199.8549411837563
1731898468,357.6071321624612
1731898469,197.80757330332872
1731898470,274.72619792966304
1731898471,314.9400097422015
1731898472,411.60941513576535
1731898473,402.08751620127
1731898474,216.44186916229543
1731898475,449.4908594116654
1731898476,341.38379439068353
1731898477,448.89888638564315
1731898478,78.16739090344387
1731898479,149.22913606372498
1731898480,63.162276093317814
1731898481,94.87050630973167
1731898482,135.0403186111484
1731898483,142.1124493695566
1731898484,102.67828043280228
1731898485,125.71031460170343
1731898486,89.69837679074743
1731898487,89.94424453773053
1731898488,96.12758950000844
1731898489,58.351307001382835
1731898490,80.68816934747015
1731898491,67.55950710555356
1731898492,57.05430964827971
1731898493,109.18268795554705
1731898494,65.95059286666427
1731898495,145.86964195505413
1731898496,55.70325278606122
1731898497,130.27424757053544
1731898498,90.04518757297015
1731898499,124.87857682203003
1731898500,101.36029507429781
1731898501,146.80149123030756
1731898502,66.41331710593488
1731898503,143.57461879989629
1731898504,58.58480020764315
1731898505,114.15155276115982
1731898506,145.37775232672297
1731898507,76.96704357418126
1731898508,55.689651800774634
1731898509,68.44551825827644
1731898510,51.596812512915356
1731898511,93.05382234285628
1731898512,97.32601891577454
1731898513,102.62973931530044
1731898514,108.27059001835465
1731898515,51.06820649045848
1731898516,114.71622614085254
1731898517,98.25470009953938
1731898518,91.3077490835781
1731898519,95.14915691730997
1731898520,123.04805077979283
1731898521,68.06990072398013
1731898522,105.82123763180962
1731898523,85.05720009200306
1731898524,133.1466354150219
1731898525,99.25885224961115
1731898526,62.906106826947585
1731898527,128.14603892817257
1731898528,139.07960885866206
1731898529,127.25916037536017
1731898530,126.94972285586898
1731898531,70.91148378832816
1731898532,142.1180982316527
1731898533,51.85864156047618
1731898534,99.26066379998207
1731898535,109.58698039792296
1731898536,72.82936532021513
1731898537,98.27140416742706
1731898538,66.63606135321399
1731898539,148.03935625319303
1731898540,88.1603004085681
1731898541,133.02847976230447
1731898542,123.17088361265907
1731898543,111.64500412272415
1731898544,55.58685096939367
1731898545,68.05850025061292
1731898546,143.2459537254257
1731898547,140.74937288000726
1731898548,91.68131325162403
1731898549,137.17031168961068
1731898550,85.54577475994638
1731898551,107.25589168375043
1731898552,132.40699285070636
1731898553,67.892364649668
1731898554,129.81015903246077
1731898555,75.15906808694916
1731898556,99.6179612727567
1731898557,73.22632817621975
1731898558,137.25189516707763
1731898559,88.59978503276223
1731898560,69.5778971141024
1731898561,64.71059836722937
1731898562,91.29494269400388
1731898563,50.48393182712472
1731898564,139.8740024669896
1731898565,148.22117625632302
1731898566,125.58448414193299
