timestamp,queue_length
1731898267,4.3279146212768245
1731898268,4.429848800853641
1731898269,3.5729682195236196
1731898270,4.9641773011111585
1731898271,4.924962701857195
1731898272,4.037238446240509
1731898273,2.8930654865951166
1731898274,2.066917936463994
1731898275,2.7547227680852973
1731898276,3.0984426892856374
1731898277,3.400692613784649
1731898278,3.6178586035710185
1731898279,3.246175473169047
1731898280,1.522263245350866
1731898281,4.646919870788629
1731898282,3.8278861304007163
1731898283,4.5225289417095755
1731898284,3.450349113874552
1731898285,4.956636057215839
1731898286,2.1114227043719898
1731898287,4.903743773850169
1731898288,1.6498159292434034
1731898289,3.355844660304344
1731898290,3.6668927206635495
1731898291,4.992763853119282
1731898292,1.5113116897301566
1731898293,2.981602225976895
1731898294,3.5293340748161968
1731898295,3.498512432816388
1731898296,1.5909302345703757
1731898297,1.641317721653894
1731898298,2.533742700171496
1731898299,2.152016792497549
1731898300,2.454679115933226
1731898301,3.4711875346287657
1731898302,1.1641108587273612
1731898303,2.106724847921643
1731898304,3.408723333375333
1731898305,1.2311952628820184
1731898306,4.861125898013888
1731898307,3.416090694950764
1731898308,4.954300080326048
1731898309,1.1489604763752728
1731898310,4.414151378753864
1731898311,3.8118306761789116
1731898312,3.191003411675272
1731898313,2.5597861882871507
1731898314,4.203197466993103
1731898315,2.599899411022972
1731898316,3.4252669695966964
1731898317,2.5058468189336356
1731898318,2.199534606024347
1731898319,4.969645172119231
1731898320,2.2331645958090838
1731898321,3.396423040111256
1731898322,4.258548062316512
1731898323,4.3711947554137245
1731898324,2.1292346067734407
1731898325,3.3620609266641295
1731898326,3.365552782260217
1731898327,14.806068522057704
1731898328,9.449034023838294
1731898329,18.577600594028006
1731898330,17.89093318290736
1731898331,9.225023438478013
1731898332,5.725509108482839
1731898333,10.59801931092892
1731898334,8.071863468213362
1731898335,15.240372134931581
1731898336,7.115136139894577
1731898337,9.49386213012494
1731898338,19.063215420528135
1731898339,4.0847153378779755
1731898340,16.270238574928783
1731898341,18.164238857119713
1731898342,10.71870930668185
1731898343,10.328832577908155
1731898344,13.069845684314155
1731898345,5.774278705588674
1731898346,6.02548149029289
1731898347,7.428899337246065
1731898348,8.26888206740591
1731898349,7.038758623744439
1731898350,12.49727478396546
1731898351,8.285962859176365
1731898352,13.47943749265537
1731898353,12.581521831782375
1731898354,13.192054004365202
1731898355,11.547667527024975
1731898356,7.730444874334568
1731898357,9.641693557690866
1731898358,3.46501663060483
1731898359,1.262286860537209
1731898360,1.660582931453198
1731898361,1.6818847384611804
1731898362,4.304289919309963
1731898363,4.006773793829769
1731898364,4.477957503599473
1731898365,4.211269909017911
1731898366,4.933257138830054
1731898367,4.342020397943958
1731898368,2.8340004636187626
1731898369,3.0122129124626658
1731898370,3.852837508167323
1731898371,1.3110713759123982
1731898372,4.690415108169452
1731898373,4.82373141018987
1731898374,3.6825518924153084
1731898375,2.8473905329192983
1731898376,3.072941627609715
1731898377,1.3662670758455957
1731898378,1.6790737897235255
1731898379,1.5033747232189385
1731898380,3.083587113852159
1731898381,1.829899508526191
1731898382,2.02638327139689
1731898383,4.791061643412323
1731898384,4.654653621282762
1731898385,4.925034488902815
1731898386,4.697650888627258
1731898387,1.0455190259402491
1731898388,3.330607531999798
1731898389,3.6558953609136107
1731898390,2.580904483863755
1731898391,1.6925152133188734
1731898392,1.1591098244003044
1731898393,1.0968513771091852
1731898394,1.5088257100780922
1731898395,3.363497893148719
1731898396,2.7933120546555434
1731898397,2.238525723670308
1731898398,2.077258169512272
1731898399,3.739203659531932
1731898400,3.1337887129983066
1731898401,3.2560908759628284
1731898402,3.910541961141796
1731898403,1.881097380042787
1731898404,1.309456695520561
1731898405,2.569451878788321
1731898406,4.9572325791008645
1731898407,4.923350535784108
1731898408,1.9315562200968155
1731898409,1.9931995503939501
1731898410,4.501171278951478
1731898411,1.427820507810642
1731898412,3.6415118613760957
1731898413,2.1503105838397074
1731898414,1.4810758861394504
1731898415,3.163416328815614
