timestamp,response_time
1731898267,145.24605606538125
1731898268,95.80196533034334
1731898269,141.87957658156864
1731898270,94.43739226145675
1731898271,147.29444921788613
1731898272,122.88634499367555
1731898273,144.76753657605548
1731898274,85.13134998339493
1731898275,54.948235484730304
1731898276,87.54758524405796
1731898277,74.31115697556017
1731898278,122.03207865084912
1731898279,134.94081342817196
1731898280,63.726305903190266
1731898281,126.03749343421924
1731898282,106.70995559518849
1731898283,106.51887496300228
1731898284,88.99594230020071
1731898285,134.88708501654142
1731898286,142.46235710696163
1731898287,123.20084033939612
1731898288,139.55364689475965
1731898289,65.04693064630368
1731898290,105.50828795804733
1731898291,73.19792139883937
1731898292,124.81653412615084
1731898293,99.7303843199968
1731898294,78.89933317907658
1731898295,76.5076961190012
1731898296,112.07143509234403
1731898297,70.21231392770028
1731898298,149.98564764484067
1731898299,107.45644152128712
1731898300,83.80011091569625
1731898301,97.48252381648788
1731898302,125.66266317279253
1731898303,85.46288094363783
1731898304,126.43496128751647
1731898305,53.45505405849163
1731898306,116.96404298588409
1731898307,78.1482857079069
1731898308,69.18171697646393
1731898309,69.93557283714364
1731898310,119.2387588477883
1731898311,63.01692007832146
1731898312,116.89262275215239
1731898313,113.04669592932649
1731898314,90.86692982417928
1731898315,114.75787368351946
1731898316,96.27705075608661
1731898317,60.12828715275891
1731898318,79.3872171753064
1731898319,59.17226530304768
1731898320,77.79757003365441
1731898321,123.08064863733294
1731898322,82.68366801130726
1731898323,100.41272108726152
1731898324,89.5465709708896
1731898325,117.6062934265064
1731898326,135.01493245776842
1731898327,223.50001525500613
1731898328,405.44811445214555
1731898329,382.1667388990404
1731898330,336.7315661845157
1731898331,232.896507967647
1731898332,240.39962129226143
1731898333,184.43861613192632
1731898334,269.50013044133607
1731898335,385.56464112007257
1731898336,220.21379105348663
1731898337,207.5395081572429
1731898338,412.8149535783409
1731898339,282.87747842372426
1731898340,253.21800200630426
1731898341,349.7864729676852
1731898342,166.43870828645532
1731898343,213.60766241620175
1731898344,188.9755814564155
1731898345,398.6493204379831
1731898346,446.7819925171848
1731898347,176.1347294634037
1731898348,176.40839435994008
1731898349,211.28112520250494
1731898350,215.10473001837315
1731898351,211.8971712121051
1731898352,262.47158206378344
1731898353,312.66505615237907
1731898354,433.30756289178595
1731898355,334.01883322648166
1731898356,268.9953542709182
1731898357,267.01402180014145
1731898358,110.35130382296433
1731898359,92.80399361472874
1731898360,113.6837023851323
1731898361,122.51716911674254
1731898362,59.301982614854225
1731898363,91.80837854803514
1731898364,57.98877676747812
1731898365,72.50308552153524
1731898366,80.93186767306679
1731898367,132.04014631396106
1731898368,72.84615328458769
1731898369,92.31520413177904
1731898370,118.47907086953396
1731898371,97.2689206207732
1731898372,134.97229823733545
1731898373,87.02886439542073
1731898374,50.816028047211184
1731898375,143.74288314328288
1731898376,70.98893234876297
1731898377,60.57593107996264
1731898378,55.14950062759447
1731898379,107.09402042152887
1731898380,55.30518460514183
1731898381,64.67225038398384
1731898382,117.06097284171263
1731898383,126.01348464759018
1731898384,98.32051540466323
1731898385,73.13536661299227
1731898386,107.91770119363139
1731898387,56.075784243919614
1731898388,61.37561952843399
1731898389,95.86239449249108
1731898390,129.06114419835757
1731898391,65.52374188607133
1731898392,142.7042480721298
1731898393,62.332852206704636
1731898394,93.74194893395097
1731898395,90.6210201067696
1731898396,120.49607543885439
1731898397,61.911072933465626
1731898398,105.63090160542428
1731898399,92.29730727480867
1731898400,95.83755947713055
1731898401,66.58000008274487
1731898402,58.70623503800449
1731898403,81.25135310028406
1731898404,72.68956338665689
1731898405,125.64933555864357
1731898406,100.91654483421385
1731898407,101.80048693657858
1731898408,89.6019972505582
1731898409,146.03660775124092
1731898410,121.22638814429808
1731898411,110.96585554486975
1731898412,138.07579192603507
1731898413,77.20300234581407
1731898414,88.73410178796303
1731898415,143.3480858133192
1731898416,90.89506954466404
1731898417,142.52560081222128
1731898418,98.11284361543335
1731898419,72.67220704521604
1731898420,83.45888301900399
1731898421,105.01567563299311
1731898422,139.80775306407872
1731898423,74.67662938667176
1731898424,60.26096409219556
1731898425,66.82589525515075
1731898426,121.51299163308252
1731898427,140.296585519342
1731898428,134.30263409101923
1731898429,88.14929403531801
1731898430,83.00829129823158
1731898431,53.88966161859029
1731898432,111.39078590589108
1731898433,149.34852997403777
1731898434,120.05827672691571
1731898435,149.59237357555833
1731898436,117.50992653468818
1731898437,116.62816188581215
1731898438,143.59765416281243
1731898439,87.87769183028345
1731898440,55.334457375514454
1731898441,68.47352502853735
1731898442,99.67735039894822
1731898443,58.83293872690932
1731898444,69.37354391403736
1731898445,105.93458328288833
1731898446,142.70610400608376
1731898447,423.709193718509
1731898448,181.29897384280673
1731898449,243.63766839425938
1731898450,353.3371866490481
1731898451,226.95497621274967
1731898452,160.66565724234155
1731898453,190.7556969282886
1731898454,449.25857010528676
1731898455,434.80851311346623
1731898456,284.90932518792226
1731898457,210.875007505067
1731898458,398.8523074757569
1731898459,422.7512439115178
1731898460,424.6741257683026
1731898461,250.39800167406563
1731898462,331.15479020691976
1731898463,296.6130597023473
1731898464,435.9589093702679
1731898465,411.5810343632803
1731898466,416.93998973396555
1731898467,404.5603314283291
1731898468,285.5160054834297
1731898469,243.15829133940457
1731898470,408.2597356131036
1731898471,311.5490614401861
1731898472,169.8618790532625
1731898473,433.1856184343086
1731898474,269.40230615200255
1731898475,201.96039666648264
1731898476,165.59548442309705
1731898477,231.61745501829378
1731898478,94.16089078226969
1731898479,148.1675936836868
1731898480,53.07582898002807
1731898481,51.88305955648109
1731898482,57.32175972604817
1731898483,54.97943223551229
1731898484,70.33748534945454
1731898485,149.10033922912592
1731898486,86.21552757457528
1731898487,85.35610025951627
1731898488,104.17829190210783
1731898489,110.3494302252011
1731898490,141.46719168207238
1731898491,106.46627850882935
1731898492,54.50436809133914
1731898493,141.23320995744962
1731898494,82.8165455887418
1731898495,56.802354837235704
1731898496,133.6329504692222
1731898497,133.10419064722367
1731898498,111.97742551899695
1731898499,146.3682493902848
1731898500,134.57989170120092
1731898501,78.66844376132042
1731898502,58.227625315924804
1731898503,107.09519966835042
1731898504,146.05006321671164
1731898505,92.78909399375445
1731898506,88.46308376446596
1731898507,89.47371574207804
1731898508,78.72278369979605
1731898509,99.40600246667265
1731898510,101.52439727076572
1731898511,83.18271609368797
1731898512,91.50021471342244
1731898513,107.31091101659294
1731898514,72.69028841909451
1731898515,119.27392048764116
1731898516,96.71995104439324
1731898517,127.74562965531523
1731898518,110.54805038017332
1731898519,140.21461611368377
1731898520,80.21086426027317
1731898521,66.36244331474482
1731898522,89.85611187012003
1731898523,139.42201630566575
1731898524,101.96795466707056
1731898525,68.09548450421332
1731898526,84.79338930787287
1731898527,65.23511286159328
1731898528,126.84611852042391
1731898529,126.31853872830906
1731898530,127.79899729398936
1731898531,115.3404388004123
1731898532,149.01973364334557
1731898533,67.28965484053963
1731898534,106.70771614241735
1731898535,66.33331245532831
1731898536,64.4976948470399
1731898537,133.55276938296117
1731898538,97.36111098576173
1731898539,58.93021857705328
1731898540,60.9223660566084
1731898541,106.6440936637233
1731898542,87.02990171274465
1731898543,115.94410178314403
1731898544,77.2781495875752
1731898545,82.67758708363863
1731898546,134.20849603190715
1731898547,66.02310246318393
